# density: 0.021017479720736955, temp: 85,# density: 0.021017479720736955, temp: 85
r,Ar_uv-Ar,r,Ar-Ar
17.936875,0.9977105014474229,17.936875,0.997710518130906
17.938125,0.9976998426199224,17.938125,0.9976998592550099
17.939375000000002,0.9976892045896659,17.939375000000002,0.9976892211762437
17.940625,0.9976785873926943,17.940625,0.9976786039306612
17.941875,0.9976679910649036,17.941875,0.9976680075541577
17.943125000000002,0.9976574156420404,17.943125000000002,0.9976574320824697
17.944375,0.9976468611596712,17.944375,0.9976468775511755
17.945625,0.9976363276532241,17.945625,0.997636343995694
17.946875000000002,0.9976258151579521,17.946875000000002,0.9976258314512862
17.948125,0.9976153237089533,17.948125,0.9976153399530535
17.949375,0.9976048533411879,17.949375,0.9976048695359395
17.950625,0.9975944040894181,17.950625,0.9975944202347284
17.951875,0.9975839759882874,17.951875,0.9975839920840468
17.953125,0.9975735690722486,17.953125,0.9975735851183613
17.954375,0.9975631833756197,17.954375,0.9975631993719808
17.955625,0.9975528189325464,17.955625,0.9975528348790554
17.956875,0.9975424757770164,17.956875,0.9975424916735763
17.958125,0.9975321539428723,17.958125,0.9975321697893764
17.959375,0.9975218534637785,17.959375,0.9975218692601294
17.960625,0.9975115743732492,17.960625,0.9975115901193514
17.961875,0.9975013167046519,17.961875,0.9975013324003991
17.963125,0.9974910804911685,17.963125,0.9974910961364711
17.964375,0.9974808657658522,17.964375,0.9974808813606066
17.965625,0.9974706725615756,17.965625,0.9974706881056883
17.966875,0.9974605009110621,17.966875,0.9974605164044376
17.968125,0.997450350846883,17.968125,0.9974503662894196
17.969375,0.9974402224014364,17.969375,0.9974402377930401
17.970625000000002,0.9974301156069668,17.970625000000002,0.9974301309475464
17.971875,0.9974200304955707,17.971875,0.9974200457850276
17.973125,0.9974099670991745,17.973125,0.9974099823374143
17.974375000000002,0.9973999254495521,17.974375000000002,0.9973999406364786
17.975625,0.9973899055783069,17.975625,0.9973899207138348
17.976875,0.9973799075169094,17.976875,0.9973799226009383
17.978125000000002,0.9973699312966486,17.978125000000002,0.9973699463290865
17.979375,0.9973599769486579,17.979375,0.9973599919294179
17.980625,0.9973500445039298,17.980625,0.9973500594329138
17.981875,0.9973401339932719,17.981875,0.9973401488703973
17.983125,0.997330245447368,17.983125,0.997330260272532
17.984375,0.9973203788967021,17.984375,0.9973203936698248
17.985625,0.9973105343716395,17.985625,0.997310549092624
17.986875,0.9973007119023609,17.986875,0.9973007265711195
17.988125,0.9972909115188974,17.988125,0.9972909261353438
17.989375,0.9972811332511241,17.989375,0.9972811478151712
17.990625,0.997271377128758,17.990625,0.9972713916403176
17.991875,0.9972616431813641,17.991875,0.9972616576403419
17.993125,0.9972519314383245,17.993125,0.9972519458446445
17.994375,0.9972422419288964,17.994375,0.9972422562824682
17.995625,0.9972325746821645,17.995625,0.997232588982898
17.996875,0.9972229297270467,17.996875,0.9972229439748611
17.998125,0.9972133070923235,17.998125,0.9972133212871275
17.999375,0.997203706806595,17.999375,0.997203720948309
18.000625,0.9971941288983204,18.000625,0.9971941429868599
18.001875000000002,0.9971845733957976,18.001875000000002,0.9971845874310771
18.003125,0.9971750403271576,18.003125,0.9971750543091003
18.004375,0.9971655297203944,18.004375,0.9971655436489119
18.005625000000002,0.9971560416033198,18.005625000000002,0.997156055478336
18.006875,0.997146576003612,18.006875,0.9971465898250399
18.008125,0.9971371329487752,18.008125,0.9971371467165341
18.009375000000002,0.9971277124661588,18.009375000000002,0.9971277261801718
18.010625,0.9971183145829682,18.010625,0.9971183282431482
18.011875,0.9971089393262267,18.011875,0.9971089529325022
18.013125,0.9970995867228285,18.013125,0.9970996002751153
18.014375,0.9970902567994889,18.014375,0.9970902702977129
18.015625,0.9970809495827856,18.015625,0.9970809630268626
18.016875,0.9970716650991152,18.016875,0.9970716784889746
18.018125,0.9970624033747463,18.018125,0.9970624167103039
18.019375,0.9970531644357643,18.019375,0.9970531777169482
18.020625,0.9970439483081185,18.020625,0.997043961534848
18.021875,0.9970347550175811,18.021875,0.9970347681897874
18.023125,0.9970255845897932,18.023125,0.9970255977073947
18.024375,0.9970164370502147,18.024375,0.9970164501131408
18.025625,0.9970073124241642,18.025625,0.9970073254323407
18.026875,0.9969982107367992,18.026875,0.9969982236901541
18.028125,0.9969891320131304,18.028125,0.9969891449115822
18.029375,0.9969800762779899,18.029375,0.9969800891214716
18.030625,0.9969710435560704,18.030625,0.9969710563445131
18.031875,0.9969620338719098,18.031875,0.9969620466052407
18.033125000000002,0.9969530472498889,18.033125000000002,0.9969530599280323
18.034375,0.9969440837142232,18.034375,0.9969440963371108
18.035625,0.9969351432889771,18.035625,0.9969351558565426
18.036875000000002,0.9969262259980719,18.036875000000002,0.9969262385102392
18.038125,0.9969173318652533,18.038125,0.9969173443219553
18.039375,0.9969084609141243,18.039375,0.9969084733152914
18.040625000000002,0.9968996131681217,18.040625000000002,0.9968996255136914
18.041875,0.9968907886505496,18.041875,0.9968908009404446
18.043125,0.9968819873845184,18.043125,0.9968819996186847
18.044375,0.9968732093930283,18.044375,0.9968732215713901
18.045625,0.996864454698893,18.045625,0.9968644668213846
18.046875,0.996855723324781,18.046875,0.9968557353913361
18.048125,0.9968470152931996,18.048125,0.9968470273037586
18.049375,0.9968383306265173,18.049375,0.9968383425810105
18.050625,0.99682966934693,18.050625,0.9968296812452954
18.051875,0.996821031476486,18.051875,0.9968210433186627
18.053125,0.996812417037089,18.053125,0.9968124288230071
18.054375,0.9968038260504622,18.054375,0.9968038377800688
18.055625,0.9967952585382084,18.055625,0.9967952702114332
18.056875,0.996786714521751,18.056875,0.9967867261385323
18.058125,0.9967781940223627,18.058125,0.9967782055826427
18.059375,0.9967696970611655,18.059375,0.9967697085648878
18.060625,0.9967612236591418,18.060625,0.9967612351062368
18.061875,0.9967527738370868,18.061875,0.9967527852275045
18.063125,0.99674434761568,18.063125,0.996744358949353
18.064375000000002,0.9967359450154162,18.064375000000002,0.9967359562922894
18.065625,0.9967275660566526,18.065625,0.9967275772766678
18.066875,0.9967192107595886,18.066875,0.9967192219226892
18.068125000000002,0.9967108791442704,18.068125000000002,0.9967108902504005
18.069375,0.9967025712305961,18.069375,0.9967025822796953
18.070625,0.9966942870382988,18.070625,0.9966942980303145
18.071875000000002,0.9966860265869728,18.071875000000002,0.9966860375218456
18.073125,0.9966777898960414,18.073125,0.9966778007737235
18.074375,0.9966695769847942,18.074375,0.9966695878052292
18.075625,0.9966613878723607,18.075625,0.9966613986354921
18.076875,0.9966532225777129,18.076875,0.9966532332834884
18.078125,0.9966450811196768,18.078125,0.9966450917680417
18.079375,0.9966369635169208,18.079375,0.9966369741078237
18.080625,0.996628869787962,18.080625,0.9966288803213527
18.081875,0.996620799951165,18.081875,0.9966208104269955
18.083125,0.9966127540247554,18.083125,0.996612764442967
18.084375,0.9966047320267796,18.084375,0.9966047423873302
18.085625,0.9965967339751606,18.085625,0.9965967442779945
18.086875,0.9965887598876519,18.086875,0.9965887701327204
18.088125,0.9965808097818581,18.088125,0.9965808199691144
18.089375,0.9965728836752406,18.089375,0.9965728938046327
18.090625,0.9965649815850923,18.090625,0.9965649916565792
18.091875,0.996557103528579,18.091875,0.996557113542108
18.093125,0.9965492495226932,18.093125,0.99654925947822
18.094375,0.9965414195842879,18.094375,0.9965414294817667
18.095625000000002,0.996533613730066,18.095625000000002,0.9965336235694482
18.096875,0.9965258319765679,18.096875,0.9965258417578133
18.098125,0.9965180743402009,18.098125,0.9965180840632609
18.099375000000002,0.9965103408372072,18.099375000000002,0.9965103505020388
18.100625,0.9965026314836809,18.100625,0.9965026410902449
18.101875,0.996494946295584,18.101875,0.9964949558438261
18.103125000000002,0.9964872852886905,18.103125000000002,0.9964872947785793
18.104375,0.9964796484786598,18.104375,0.9964796579101525
18.105625,0.9964720358809888,18.105625,0.9964720452540414
18.106875,0.9964644475110234,18.106875,0.9964644568255948
18.108125,0.9964568833839624,18.108125,0.9964568926400094
18.109375,0.9964493435148509,18.109375,0.996449352712334
18.110625,0.9964418279185825,18.110625,0.996441837057467
18.111875,0.9964343366099135,18.111875,0.9964343456901583
18.113125,0.9964268696034408,18.113125,0.9964268786250072
18.114375,0.996419426913613,18.114375,0.9964194358764671
18.115625,0.9964120085547388,18.115625,0.9964120174588391
18.116875,0.996404614540965,18.116875,0.9964046233862774
18.118125,0.9963972448863011,18.118125,0.9963972536727872
18.119375,0.9963898996046027,18.119375,0.9963899083322257
18.120625,0.9963825787095735,18.120625,0.996382587378301
18.121875,0.9963752822147801,18.121875,0.9963752908245739
18.123125,0.9963680101336269,18.123125,0.9963680186844559
18.124375,0.9963607624793811,18.124375,0.9963607709712125
18.125625,0.9963535392651623,18.125625,0.9963535476979596
18.126875000000002,0.9963463405039295,18.126875000000002,0.9963463488776667
18.128125,0.9963391662085168,18.128125,0.9963391745231555
18.129375,0.9963320163915882,18.129375,0.9963320246471001
18.130625000000002,0.9963248910656749,18.130625000000002,0.9963248992620279
18.131875,0.9963177902431604,18.131875,0.9963177983803188
18.133125,0.996310713936266,18.133125,0.9963107220142063
18.134375000000002,0.9963036621570809,18.134375000000002,0.9963036701757767
18.135625,0.9962966349175598,18.135625,0.9962966428769702
18.136875,0.9962896322294713,18.136875,0.9962896401295804
18.138125,0.9962826541044777,18.138125,0.9962826619452542
18.139375,0.996275700554081,18.139375,0.9962757083354926
18.140625,0.9962687715896269,18.140625,0.9962687793116515
18.141875,0.9962618672223301,18.141875,0.9962618748849394
18.143125,0.9962549874632441,18.143125,0.99625499506642
18.144375,0.9962481323233051,18.144375,0.996248139867012
18.145625,0.9962413018132721,18.145625,0.9962413092974871
18.146875,0.996234495943767,18.146875,0.9962345033684741
18.148125,0.9962277147252854,18.148125,0.9962277220904541
18.149375,0.9962209581681557,18.149375,0.9962209654737656
18.150625,0.9962142262825793,18.150625,0.9962142335286007
18.151875,0.9962075190785941,18.151875,0.9962075262650081
18.153125,0.9962008365660957,18.153125,0.9962008436928914
18.154375,0.9961941787548635,18.154375,0.9961941858220096
18.155625,0.996187545654507,18.155625,0.9961875526619783
18.156875,0.9961809372744829,18.156875,0.9961809442222693
18.158125000000002,0.9961743536241338,18.158125000000002,0.9961743605122096
18.159375,0.9961677947126294,18.159375,0.9961678015409836
18.160625,0.996161260549023,18.160625,0.9961612673176315
18.161875000000002,0.9961547511422021,18.161875000000002,0.9961547578510503
18.163125,0.9961482665009294,18.163125,0.9961482731499944
18.164375,0.9961418066338101,18.164375,0.996141813223075
18.165625000000002,0.9961353715493002,18.165625000000002,0.9961353780787595
18.166875,0.9961289612557466,18.166875,0.996128967725374
18.168125,0.9961225757613145,18.168125,0.9961225821711016
18.169375,0.9961162150740556,18.169375,0.9961162214239835
18.170625,0.9961098792018643,18.170625,0.9961098854919171
18.171875,0.996103568152493,18.171875,0.99610357438266
18.173125,0.9960972819335625,18.173125,0.9960972881038265
18.174375,0.9960910205525396,18.174375,0.9960910266628905
18.175625,0.9960847840167577,18.175625,0.996084790067183
18.176875,0.9960785723334042,18.176875,0.9960785783238946
18.178125,0.9960723855095305,18.178125,0.9960723914400748
18.179375,0.99606622355204,18.179375,0.9960662294226316
18.180625,0.9960600864677122,18.180625,0.9960600922783327
18.181875,0.9960539742631629,18.181875,0.9960539800138053
18.183125,0.99604788694488,18.183125,0.9960478926355353
18.184375,0.9960418245192009,18.184375,0.9960418301498697
18.185625,0.9960357869923527,18.185625,0.9960357925630137
18.186875,0.9960297743703845,18.186875,0.9960297798810347
18.188125,0.9960237866592219,18.188125,0.9960237921098581
18.189375000000002,0.9960178238646596,18.189375000000002,0.9960178292552717
18.190625,0.9960118859923405,18.190625,0.9960118913229228
18.191875,0.9960059730477686,18.191875,0.9960059783183199
18.193125000000002,0.9960000850363185,18.193125000000002,0.9960000902468321
18.194375,0.9959942219632207,18.194375,0.9959942271136906
18.195625,0.9959883838335685,18.195625,0.9959883889239869
18.196875000000002,0.9959825706523023,18.196875000000002,0.9959825756826748
18.198125,0.9959767824242509,18.198125,0.9959767873945687
18.199375,0.995971019154083,18.199375,0.9959710240643465
18.200625,0.9959652808463424,18.200625,0.9959652856965469
18.201875,0.9959595675054206,18.201875,0.9959595722955716
18.203125,0.9959538791355956,18.203125,0.9959538838656841
18.204375,0.9959482157409754,18.204375,0.9959482204110113
18.205625,0.9959425773255655,18.205625,0.9959425819355423
18.206875,0.9959369638932122,18.206875,0.9959369684431294
18.208125,0.995931375447626,18.208125,0.9959313799374881
18.209375,0.995925811992384,18.209375,0.9959258164221976
18.210625,0.9959202735309425,18.210625,0.9959202779007
18.211875,0.9959147600665886,18.211875,0.9959147643763019
18.213125,0.9959092716025085,18.213125,0.995909275852173
18.214375,0.9959038081417246,18.214375,0.9959038123313484
18.215625,0.9958983696871337,18.215625,0.9958983738167261
18.216875,0.9958929562415078,18.216875,0.9958929603110696
18.218125,0.995887567807471,18.218125,0.9958875718170068
18.219375,0.9958822043875131,18.219375,0.99588220833703
18.220625000000002,0.9958768659839877,18.220625000000002,0.9958768698734977
18.221875,0.9958715525991352,18.221875,0.9958715564286331
18.223125,0.9958662642350204,18.223125,0.9958662680045246
18.224375000000002,0.9958610008936126,18.224375000000002,0.9958610046031269
18.225625,0.9958557625767271,18.225625,0.9958557662262598
18.226875,0.9958505492860479,18.226875,0.99585055287561
18.228125000000002,0.9958453610231319,18.228125000000002,0.9958453645527299
18.229375,0.995840197789389,18.229375,0.9958402012590387
18.230625,0.9958350595861154,18.230625,0.9958350629958224
18.231875,0.995829946414452,18.231875,0.9958299497642329
18.233125,0.9958248582754239,18.233125,0.9958248615652906
18.234375,0.9958197951699239,18.234375,0.9958197983998821
18.235625,0.9958147570986952,18.235625,0.9958147602687615
18.236875,0.9958097440623673,18.236875,0.9958097471725513
18.238125,0.9958047560614222,18.238125,0.9958047591117412
18.239375,0.9957997930962209,18.239375,0.9957997960866892
18.240625,0.9957948551669922,18.240625,0.9957948580976217
18.241875,0.99578994227382,18.241875,0.995789945144633
18.243125,0.9957850544166801,18.243125,0.9957850572276872
18.244375,0.9957801915953947,18.244375,0.9957801943466162
18.245625,0.9957753538096756,18.245625,0.9957753565011207
18.246875,0.995770541059082,18.246875,0.995770543690772
18.248125,0.9957657533430567,18.248125,0.9957657559150105
18.249375,0.9957609906609066,18.249375,0.9957609931731453
18.250625,0.9957562530118189,18.250625,0.9957562554643563
18.251875000000002,0.9957515403948332,18.251875000000002,0.9957515427876937
18.253125,0.9957468528088811,18.253125,0.995746855142077
18.254375,0.9957421902527359,18.254375,0.9957421925262974
18.255625000000002,0.995737552725076,18.255625000000002,0.995737554939016
18.256875,0.9957329402244229,18.256875,0.9957329423787649
18.258125,0.995728352749181,18.258125,0.9957283548439476
18.259375000000002,0.9957237902976284,18.259375000000002,0.9957237923328395
18.260625,0.9957192528679011,18.260625,0.9957192548435864
18.261875,0.9957147404580287,18.261875,0.9957147423742065
18.263125,0.9957102530658938,18.263125,0.99571025492259
18.264375,0.995705790689263,18.264375,0.9957057924864994
18.265625,0.9957013533257663,18.265625,0.995701355063569
18.266875,0.9956969409729105,18.266875,0.9956969426513066
18.268125,0.995692553628084,18.268125,0.9956925552470922
18.269375,0.9956881912885192,18.269375,0.9956881928481791
18.270625,0.9956838539513653,18.270625,0.9956838554516936
18.271875,0.9956795416136057,18.271875,0.9956795430546358
18.273125,0.9956752542721284,18.273125,0.995675255653879
18.274375,0.9956709919236598,18.274375,0.9956709932461713
18.275625,0.9956667545648428,18.275625,0.9956667558281341
18.276875,0.9956625421921573,18.276875,0.9956625433962637
18.278125,0.9956583548019815,18.278125,0.99565835594693
18.279375,0.9956541923905533,18.279375,0.995654193476379
18.280625,0.9956500549539993,18.280625,0.9956500559807306
18.281875,0.9956459424883204,18.281875,0.9956459434559803
18.283125000000002,0.9956418549893647,18.283125000000002,0.9956418558979995
18.284375,0.9956377924529025,18.284375,0.995637793302534
18.285625,0.9956337548745393,18.285625,0.9956337556652064
18.286875000000002,0.9956297422497844,18.286875000000002,0.9956297429815157
18.288125,0.9956257545739995,18.288125,0.9956257552468363
18.289375,0.9956217918424509,18.289375,0.9956217924564197
18.290625000000002,0.9956178540502583,18.290625000000002,0.9956178546053935
18.291875,0.9956139411924243,18.291875,0.9956139416887629
18.293125,0.9956100532638246,18.293125,0.9956100537014103
18.294375,0.9956061902592356,18.294375,0.9956061906380947
18.295625,0.9956023521732826,18.295625,0.9956023524934536
18.296875,0.9955985390004779,18.296875,0.9955985392620021
18.298125,0.9955947507352229,18.298125,0.9955947509381333
18.299375,0.9955909873717795,18.299375,0.9955909875161182
18.300625,0.9955872489043055,18.300625,0.9955872489901069
18.301875,0.9955835353268208,18.301875,0.995583535354128
18.303125,0.9955798466332364,18.303125,0.9955798466020891
18.304375,0.9955761828173381,18.304375,0.9955761827277768
18.305625,0.9955725438727938,18.305625,0.9955725437248573
18.306875,0.9955689297931464,18.306875,0.9955689295868762
18.308125,0.9955653405718244,18.308125,0.9955653403072594
18.309375,0.9955617762021239,18.309375,0.9955617758793128
18.310625,0.995558236677245,18.310625,0.995558236296222
18.311875,0.9955547219902449,18.311875,0.9955547215510535
18.313125,0.9955512321340594,18.313125,0.9955512316367552
18.314375000000002,0.9955477671015374,18.314375000000002,0.9955477665461547
18.315625,0.9955443268853781,18.315625,0.995544326271962
18.316875,0.9955409114781721,18.316875,0.995540910806768
18.318125000000002,0.9955375208723897,18.318125000000002,0.9955375201430452
18.319375,0.9955341550603932,18.319375,0.9955341542731485
18.320625,0.9955308140344074,18.320625,0.9955308131893142
18.321875000000002,0.9955274977865604,18.321875000000002,0.9955274968836615
18.323125,0.9955242063088473,18.323125,0.9955242053481921
18.324375,0.9955209395931532,18.324375,0.9955209385747905
18.325625,0.9955176976312483,18.325625,0.995517696555224
18.326875,0.995514480414778,18.326875,0.9955144792811436
18.328125,0.9955112879352798,18.328125,0.9955112867440835
18.329375,0.9955081201841701,18.329375,0.9955081189354616
18.330625,0.9955049771527519,18.330625,0.9955049758465806
18.331875,0.9955018588322114,18.331875,0.9955018574686261
18.333125,0.9954987652136111,18.333125,0.9954987637926686
18.334375,0.9954956962879169,18.334375,0.995495694809664
18.335625,0.9954926520459626,18.335625,0.9954926505104527
18.336875,0.9954896324784758,18.336875,0.9954896308857593
18.338125,0.9954866375760664,18.338125,0.9954866359261952
18.339375,0.9954836673292285,18.339375,0.9954836656222568
18.340625,0.9954807217283402,18.340625,0.9954807199643261
18.341875,0.9954778007636791,18.341875,0.9954777989426714
18.343125,0.9954749044253881,18.343125,0.995474902547447
18.344375,0.9954720327035164,18.344375,0.995472030768695
18.345625000000002,0.9954691855879946,18.345625000000002,0.9954691835963418
18.346875,0.9954663630686239,18.346875,0.995466361020204
18.348125,0.9954635651351159,18.348125,0.9954635630299827
18.349375000000002,0.9954607917770582,18.349375000000002,0.9954607896152678
18.350625,0.9954580429839274,18.350625,0.9954580407655373
18.351875,0.995455318745087,18.351875,0.9954553164701554
18.353125000000002,0.995452619049789,18.353125000000002,0.9954526167183767
18.354375,0.9954499438871727,18.354375,0.9954499414993426
18.355625,0.9954472932462834,18.355625,0.9954472908020837
18.356875,0.995444667116024,18.356875,0.9954446646155203
18.358125,0.995442065485209,18.358125,0.9954420629284604
18.359375,0.9954394883425381,18.359375,0.9954394857296022
18.360625,0.9954369356765889,18.360625,0.995436933007533
18.361875,0.9954344074758474,18.361875,0.9954344047507315
18.363125,0.995431903728682,18.363125,0.9954319009475644
18.364375,0.9954294244233488,18.364375,0.9954294215862903
18.365625,0.9954269695479914,18.365625,0.9954269666550571
18.366875,0.9954245390906468,18.366875,0.9954245361419046
18.368125,0.9954221330392539,18.368125,0.9954221300347633
18.369375,0.9954197513816319,18.369375,0.995419748321455
18.370625,0.9954173941054828,18.370625,0.9954173909896928
18.371875,0.9954150611984296,18.371875,0.9954150580270816
18.373125,0.9954127526479564,18.373125,0.9954127494211189
18.374375,0.9954104684414539,18.374375,0.995410465159194
18.375625,0.9954082085662015,18.375625,0.9954082052285882
18.376875000000002,0.9954059730093786,18.376875000000002,0.9954059696164763
18.378125,0.9954037617580513,18.378125,0.9954037583099263
18.379375,0.995401574799179,18.379375,0.9954015712958985
18.380625000000002,0.9953994121196155,18.380625000000002,0.9953994085612471
18.381875,0.9953972737061079,18.381875,0.9953972700927205
18.383125,0.9953951595452947,18.383125,0.9953951558769601
18.384375000000002,0.9953930696237223,18.384375000000002,0.9953930659005026
18.385625,0.9953910039278049,18.385625,0.9953910001497777
18.386875,0.9953889624438811,18.386875,0.9953889586111113
18.388125,0.9953869451581633,18.388125,0.9953869412707232
18.389375,0.9953849520567649,18.389375,0.995384948114729
18.390625,0.9953829831257045,18.390625,0.9953829791291389
18.391875,0.9953810383508783,18.391875,0.995381034299859
18.393125,0.9953791177181011,18.393125,0.9953791136126927
18.394375,0.995377221213055,18.394375,0.9953772170533371
18.395625,0.9953753488213455,18.395625,0.9953753446073879
18.396875,0.995373500528456,18.396875,0.9953734962603362
18.398125,0.9953716763197805,18.398125,0.9953716719975698
18.399375,0.9953698761806016,18.399375,0.995369871804375
18.400625,0.995368100096097,18.400625,0.9953680956659335
18.401875,0.9953663480513597,18.401875,0.9953663435673263
18.403125,0.9953646200313548,18.403125,0.9953646154935314
18.404375,0.9953629160209615,18.404375,0.9953629114294253
18.405625,0.995361236004958,18.405625,0.995361231359782
18.406875,0.9953595799680093,18.406875,0.9953595752692753
18.408125000000002,0.9953579478946999,18.408125000000002,0.995357943142477
18.409375,0.9953563397694825,18.409375,0.9953563349638584
18.410625,0.9953547555767476,18.410625,0.9953547507177899
18.411875000000002,0.9953531953007451,18.411875000000002,0.9953531903885415
18.413125,0.9953516589256586,18.413125,0.9953516539602829
18.414375,0.9953501464355531,18.414375,0.9953501414170842
18.415625000000002,0.9953486578143916,18.415625000000002,0.9953486527429157
18.416875,0.9953471930460585,18.416875,0.9953471879216479
18.418125,0.995345752114314,18.418125,0.9953457469370526
18.419375,0.995344335002837,18.419375,0.9953443297728021
18.420625,0.9953429416951959,18.420625,0.9953429364124708
18.421875,0.9953415721748642,18.421875,0.995341566839534
18.423125,0.995340226425229,18.423125,0.9953402210373689
18.424375,0.9953389044295529,18.424375,0.9953388989892549
18.425625,0.9953376061710323,18.425625,0.9953376006783733
18.426875,0.9953363316327447,18.426875,0.995336326087809
18.428125,0.9953350807976833,18.428125,0.9953350752005478
18.429375,0.9953338536487234,18.429375,0.9953338479994808
18.430625,0.9953326501686651,18.430625,0.9953326444674007
18.431875,0.99533147034021,18.431875,0.9953314645870038
18.433125,0.9953303141459566,18.433125,0.9953303083408915
18.434375,0.9953291815683998,18.434375,0.9953291757115679
18.435625,0.9953280725899568,18.435625,0.9953280666814422
18.436875,0.9953269871929399,18.436875,0.9953269812328277
18.438125,0.9953259253595629,18.438125,0.9953259193479421
18.439375000000002,0.9953248870719554,18.439375000000002,0.9953248810089088
18.440625,0.9953238723121387,18.440625,0.9953238661977564
18.441875,0.9953228810620497,18.441875,0.9953228748964187
18.443125000000002,0.9953219133035274,18.443125000000002,0.9953219070867354
18.444375,0.9953209690183146,18.444375,0.9953209627504526
18.445625,0.9953200481880683,18.445625,0.9953200418692218
18.446875000000002,0.9953191507943411,18.446875000000002,0.9953191444246019
18.448125,0.9953182768186023,18.448125,0.995318270398058
18.449375,0.9953174262422209,18.449375,0.9953174197709624
18.450625,0.9953165990464726,18.450625,0.9953165925245947
18.451875,0.9953157952125573,18.451875,0.995315788640142
18.453125,0.9953150147215541,18.453125,0.9953150080986997
18.454375,0.9953142575544718,18.454375,0.9953142508812696
18.455625,0.9953135236922228,18.455625,0.9953135169687632
18.456875,0.9953128131156288,18.456875,0.9953128063420007
18.458125,0.9953121258054062,18.458125,0.9953121189817099
18.459375,0.9953114617422042,18.459375,0.9953114548685286
18.460625,0.9953108209065656,18.460625,0.9953108139830033
18.461875,0.9953102032789454,18.461875,0.9953101963055899
18.463125,0.9953096088397066,18.463125,0.9953096018166548
18.464375,0.9953090375691319,18.464375,0.9953090304964741
18.465625,0.9953084894474008,18.465625,0.9953084823252332
18.466875,0.9953079644546119,18.466875,0.9953079572830303
18.468125,0.9953074625707725,18.468125,0.9953074553498715
18.469375,0.9953069837757949,18.469375,0.9953069765056765
18.470625000000002,0.9953065280495202,18.470625000000002,0.9953065207302741
18.471875,0.995306095371684,18.471875,0.9953060880034061
18.473125,0.9953056857219368,18.473125,0.9953056783047258
18.474375000000002,0.9953052990798466,18.474375000000002,0.9953052916137977
18.475625,0.995304935424888,18.475625,0.9953049279100997
18.476875,0.9953045947364477,18.476875,0.9953045871730221
18.478125000000002,0.995304276993831,18.478125000000002,0.9953042693818664
18.479375,0.9953039821762562,18.479375,0.9953039745158495
18.480625,0.9953037102628554,18.480625,0.9953037025541
18.481875,0.9953034612326526,18.481875,0.9953034534756595
18.483125,0.9953032350646281,18.483125,0.9953032272594853
18.484375,0.9953030317376363,18.484375,0.9953030238844477
18.485625,0.9953028512304616,18.485625,0.9953028433293307
18.486875,0.9953026935218127,18.486875,0.9953026855728339
18.488125,0.9953025585902878,18.488125,0.9953025505935705
18.489375,0.9953024464144272,18.489375,0.9953024383700706
18.490625,0.995302356972679,18.490625,0.9953023488807772
18.491875,0.9953022902433898,18.491875,0.9953022821040508
18.493125,0.9953022462048423,18.493125,0.9953022380181661
18.494375,0.9953022248352208,18.494375,0.9953022166013152
18.495625,0.9953022261126467,18.495625,0.9953022178316064
18.496875,0.9953022500151291,18.496875,0.995302241687063
18.498125,0.9953022965206151,18.498125,0.995302288145627
18.499375,0.9953023656069615,18.499375,0.9953023571851557
18.500625,0.9953024572519489,18.500625,0.9953024487834254
18.501875000000002,0.9953025714332587,18.501875000000002,0.9953025629181289
18.503125,0.9953027081285146,18.503125,0.9953026995668766
18.504375,0.9953028673152353,18.504375,0.9953028587071978
18.505625000000002,0.9953030489708735,18.505625000000002,0.995303040316539
18.506875,0.9953032530727874,18.506875,0.9953032443722668
18.508125,0.995303479598269,18.508125,0.9953034708516646
18.509375000000002,0.9953037285245167,18.509375000000002,0.9953037197319369
18.510625,0.9953039998286541,18.510625,0.9953039909902057
18.511875,0.9953042934877243,18.511875,0.9953042846035137
18.513125,0.9953046094786916,18.513125,0.9953046005488227
18.514375,0.9953049477784276,18.514375,0.9953049388030155
18.515625,0.9953053083637472,18.515625,0.9953052993428941
18.516875,0.9953056912113613,18.516875,0.9953056821451818
18.518125,0.99530609629793,18.518125,0.9953060871865221
18.519375,0.9953065236000002,18.519375,0.9953065144434802
18.520625,0.9953069730940622,18.520625,0.995306963892542
18.521875,0.9953074447565332,18.521875,0.9953074355101154
18.523125,0.995307938563733,18.523125,0.9953079292725294
18.524375,0.9953084544919178,18.524375,0.9953084451560367
18.525625,0.9953089925172515,18.525625,0.9953089831368102
18.526875,0.9953095526158378,18.526875,0.9953095431909463
18.528125,0.9953101347637003,18.528125,0.9953101252944649
18.529375,0.9953107389367721,18.529375,0.9953107294233077
18.530625,0.995311365110925,18.530625,0.9953113555533408
18.531875,0.9953120132619481,18.531875,0.9953120036603526
18.533125000000002,0.9953126833655433,18.533125000000002,0.9953126737200565
18.534375,0.9953133753973609,18.534375,0.9953133657080897
18.535625,0.9953140893329541,18.535625,0.9953140796000131
18.536875000000002,0.9953148251478156,18.536875000000002,0.9953148153713126
18.538125,0.995315582817339,18.538125,0.9953155729973989
18.539375,0.9953163623168828,18.539375,0.9953163524536076
18.540625000000002,0.9953171636216919,18.540625000000002,0.9953171537152
18.541875,0.995317986706958,18.541875,0.9953179767573624
18.543125,0.9953188315477891,18.543125,0.9953188215552068
18.544375,0.995319698119225,18.544375,0.9953196880837724
18.545625,0.9953205863962361,18.545625,0.9953205763180232
18.546875,0.9953214963537023,18.546875,0.9953214862328509
